tir,vir,dc,du,rbd,rbm,rba,rbp,rlp,rld,rlm,rla
15.0,43.29,900,623,0.040707,0.8583,10.8,28.86,24.53,0.03522,0.74,9.28
0.0,0.0,2543,1747,0.040707,0.8583,10.8,103.6,103.6,0.040707,0.86,10.8
0.0,0.0,360,247,0.040705,0.8583,10.8,10.57,10.57,0.040705,0.86,10.8
15.0,54.04,1096,756,0.040707,0.8583,10.8,36.03,30.62,0.035343,0.74,9.31
0.0,0.0,360,247,0.040705,0.8583,10.8,10.57,10.57,0.040705,0.86,10.8
0.0,0.0,1876,1291,0.040707,0.8583,10.8,69.12,69.12,0.040707,0.86,10.8
17.5,489.05,687,474,0.040707,0.8583,10.8,21.28,17.55,0.034125,0.72,8.98
15.0,372.58,1440,991,0.040705,0.8583,10.8,49.68,42.23,0.03555,0.75,9.37
0.0,0.0,721,495,0.040705,0.8583,10.8,22.32,22.32,0.040705,0.86,10.8
15.0,623.11,2160,1486,0.040705,0.8583,10.8,83.08,70.62,0.035959,0.76,9.48
15.0,34.04,733,503,0.04067,0.8575,10.79,22.69,19.29,0.035074,0.74,9.24
15.0,55.23,1118,771,0.04067,0.8575,10.79,36.82,31.3,0.035323,0.74,9.31
15.0,2085.13,2597,1782,0.040639,0.8569,10.78,106.28,90.33,0.036124,0.76,9.53
0.0,0.0,182,125,0.040634,0.8568,10.78,5.21,5.21,0.040634,0.86,10.78
0.0,0.0,182,125,0.040634,0.8568,10.78,5.21,5.21,0.040634,0.86,10.78
15.0,5.29,1080,744,0.04063,0.8567,10.78,35.29,29.99,0.035264,0.74,9.29
15.0,371.78,1440,991,0.040634,0.8568,10.78,49.57,42.13,0.035486,0.75,9.35
0.0,0.0,2634,1811,0.040632,0.8568,10.78,108.69,108.69,0.040632,0.86,10.78
0.0,0.0,2877,1978,0.040632,0.8568,10.78,123.34,123.34,0.040632,0.86,10.78
15.0,872.08,1640,1129,0.040602,0.8561,10.77,58.14,49.42,0.035576,0.75,9.38
15.0,2081.25,3023,2076,0.040602,0.8561,10.77,132.27,112.43,0.036299,0.77,9.58
15.0,4095.05,3023,2076,0.040602,0.8561,10.77,132.27,112.43,0.036299,0.77,9.58
15.0,874.86,1645,1132,0.040598,0.856,10.77,58.32,49.58,0.035574,0.75,9.38
0.0,0.0,1839,1264,0.040565,0.8553,10.76,66.97,66.97,0.040565,0.86,10.76
15.0,99.63,1826,1256,0.040562,0.8553,10.76,66.42,56.46,0.035645,0.75,9.4
0.0,0.0,3367,2318,0.040558,0.8552,10.76,155.98,155.98,0.040558,0.86,10.76
0.0,0.0,1112,765,0.040558,0.8552,10.76,36.37,36.37,0.040558,0.86,10.76
15.0,3485.63,1839,1264,0.040527,0.8545,10.75,66.89,56.86,0.03562,0.75,9.39
15.0,338.29,730,502,0.04052,0.8544,10.75,22.55,19.17,0.034942,0.74,9.2
0.0,0.0,366,251,0.040526,0.8545,10.75,10.71,10.71,0.040526,0.85,10.75
0.0,0.0,3397,2339,0.04052,0.8544,10.75,157.94,157.94,0.04052,0.85,10.75
15.0,97.69,1800,1238,0.04052,0.8544,10.75,65.13,55.36,0.035592,0.75,9.38
0.0,0.0,2117,1456,0.04052,0.8544,10.75,80.37,80.37,0.04052,0.85,10.75
0.0,0.0,2757,1898,0.04052,0.8544,10.75,115.74,115.74,0.04052,0.85,10.75
0.0,0.0,3122,2150,0.04052,0.8544,10.75,138.93,138.93,0.04052,0.85,10.75
0.0,0.0,2209,1519,0.04052,0.8544,10.75,85.04,85.04,0.04052,0.85,10.75
0.0,0.0,3305,2274,0.04052,0.8544,10.75,151.24,151.24,0.04052,0.85,10.75
15.0,53.67,1095,755,0.04052,0.8544,10.75,35.78,30.41,0.035177,0.74,9.27
15.0,53.67,1095,755,0.04052,0.8544,10.75,35.78,30.41,0.035177,0.74,9.27
0.0,0.0,2117,1456,0.04052,0.8544,10.75,80.37,80.37,0.04052,0.85,10.75
0.0,0.0,2757,1898,0.04052,0.8544,10.75,115.74,115.74,0.04052,0.85,10.75
0.0,0.0,3305,2274,0.04052,0.8544,10.75,151.24,151.24,0.04052,0.85,10.75
0.0,0.0,3122,2150,0.04052,0.8544,10.75,138.93,138.93,0.04052,0.85,10.75
0.0,0.0,2209,1519,0.04052,0.8544,10.75,85.04,85.04,0.04052,0.85,10.75
15.0,74.19,1442,992,0.04052,0.8544,10.75,49.46,42.04,0.035386,0.75,9.33
15.0,754.7,1463,1006,0.04052,0.8544,10.75,50.31,42.77,0.035398,0.75,9.33
15.0,872.78,1645,1132,0.04052,0.8544,10.75,58.19,49.46,0.035505,0.75,9.36
15.0,996.03,1827,1257,0.04052,0.8544,10.75,66.4,56.44,0.035608,0.75,9.39
15.0,1127.81,2011,1384,0.04052,0.8544,10.75,75.19,63.91,0.03571,0.75,9.41
15.0,1262.07,2192,1507,0.04052,0.8544,10.75,84.14,71.52,0.035807,0.75,9.44
15.0,1556.47,2557,1757,0.04052,0.8544,10.75,103.76,88.2,0.035996,0.76,9.49
0.0,0.0,2395,1647,0.04052,0.8544,10.75,94.88,94.88,0.04052,0.85,10.75
15.0,123.45,1997,1375,0.04052,0.8544,10.75,74.55,63.37,0.035703,0.75,9.41
0.0,0.0,361,248,0.040526,0.8545,10.75,10.57,10.57,0.040526,0.85,10.75
15.0,753.78,1460,1005,0.04052,0.8544,10.75,50.25,42.71,0.035397,0.75,9.33
15.0,872.78,1645,1132,0.04052,0.8544,10.75,58.19,49.46,0.035505,0.75,9.36
15.0,995.02,1825,1256,0.04052,0.8544,10.75,66.33,56.38,0.035607,0.75,9.39
15.0,1259.83,2190,1505,0.04052,0.8544,10.75,83.99,71.39,0.035805,0.75,9.44
15.0,53.69,1096,756,0.040483,0.8536,10.74,35.8,30.43,0.035144,0.74,9.26
17.5,18.52,366,249,0.040416,0.8522,10.72,10.59,8.73,0.033629,0.71,8.84
0.0,0.0,771,528,0.040416,0.8522,10.72,23.78,23.78,0.040416,0.85,10.72
0.0,0.0,803,550,0.040416,0.8522,10.72,24.89,24.89,0.040416,0.85,10.72
15.0,535.09,1098,755,0.040416,0.8522,10.72,35.67,30.32,0.035084,0.74,9.24
15.0,750.51,1462,1004,0.040416,0.8522,10.72,50.03,42.53,0.035303,0.74,9.3
0.0,0.0,365,250,0.040419,0.8522,10.72,10.63,10.63,0.040419,0.85,10.72
0.0,0.0,361,248,0.040419,0.8522,10.72,10.54,10.54,0.040419,0.85,10.72
15.0,97.08,1570,1082,0.040408,0.852,10.72,54.83,46.6,0.035362,0.75,9.32
0.0,0.0,2603,1788,0.040408,0.852,10.72,105.93,105.93,0.040408,0.85,10.72
0.0,0.0,2385,1638,0.040378,0.8514,10.71,93.72,93.72,0.040378,0.85,10.71
0.0,0.0,2784,1913,0.040378,0.8514,10.71,116.47,116.47,0.040378,0.85,10.71
15.0,262.79,1080,744,0.040383,0.8515,10.71,35.04,29.78,0.035045,0.74,9.23
15.0,323.97,3724,2562,0.040341,0.8506,10.7,181.04,153.89,0.036373,0.77,9.6
15.0,97.12,1800,1238,0.040333,0.8504,10.7,64.74,55.03,0.035424,0.75,9.34
15.0,262.52,1080,744,0.040347,0.8507,10.7,35.0,29.75,0.035013,0.74,9.22
15.0,75.08,1461,1006,0.040347,0.8507,10.7,50.05,42.54,0.035243,0.74,9.29
15.0,154.96,2559,1759,0.040347,0.8507,10.7,103.31,87.81,0.035838,0.76,9.45
0.0,0.0,3061,2107,0.040333,0.8504,10.7,133.88,133.88,0.040333,0.85,10.7
0.0,0.0,3397,2339,0.040333,0.8504,10.7,156.82,156.82,0.040333,0.85,10.7
0.0,0.0,2027,1396,0.040333,0.8504,10.7,75.58,75.58,0.040333,0.85,10.7
0.0,0.0,1844,1270,0.040333,0.8504,10.7,66.88,66.88,0.040333,0.85,10.7
0.0,0.0,2270,1562,0.040333,0.8504,10.7,87.74,87.74,0.040333,0.85,10.7
0.0,0.0,3092,2130,0.040333,0.8504,10.7,136.06,136.06,0.040333,0.85,10.7
0.0,0.0,365,250,0.040347,0.8507,10.7,10.61,10.61,0.040347,0.85,10.7
15.0,33.67,730,502,0.040347,0.8507,10.7,22.45,19.08,0.034791,0.73,9.16
0.0,0.0,1460,1005,0.040347,0.8507,10.7,49.99,49.99,0.040347,0.85,10.7
15.0,0.04,900,623,0.040333,0.8504,10.7,28.56,24.28,0.034891,0.74,9.19
15.0,42.84,900,623,0.040333,0.8504,10.7,28.56,24.28,0.034891,0.74,9.19
15.0,53.38,1095,755,0.040333,0.8504,10.7,35.59,30.25,0.035011,0.74,9.22
15.0,33.66,730,502,0.040333,0.8504,10.7,22.44,19.07,0.034779,0.73,9.16
15.0,33.66,730,502,0.040333,0.8504,10.7,22.44,19.07,0.034779,0.73,9.16
0.0,0.0,1460,1005,0.040347,0.8507,10.7,49.99,49.99,0.040347,0.85,10.7
0.0,0.0,365,250,0.040347,0.8507,10.7,10.61,10.61,0.040347,0.85,10.7
15.0,33.67,730,502,0.040347,0.8507,10.7,22.45,19.08,0.034791,0.73,9.16
15.0,53.38,1095,755,0.040333,0.8504,10.7,35.59,30.25,0.035011,0.74,9.22
15.0,42.84,900,623,0.040333,0.8504,10.7,28.56,24.28,0.034891,0.74,9.19
15.0,33.66,730,502,0.040333,0.8504,10.7,22.44,19.07,0.034779,0.73,9.16
15.0,0.04,900,623,0.040333,0.8504,10.7,28.56,24.28,0.034891,0.74,9.19
15.0,33.66,730,502,0.040333,0.8504,10.7,22.44,19.07,0.034779,0.73,9.16
0.0,0.0,2027,1396,0.040333,0.8504,10.7,75.58,75.58,0.040333,0.85,10.7
0.0,0.0,1844,1270,0.040333,0.8504,10.7,66.88,66.88,0.040333,0.85,10.7
0.0,0.0,3397,2339,0.040333,0.8504,10.7,156.82,156.82,0.040333,0.85,10.7
0.0,0.0,3092,2130,0.040333,0.8504,10.7,136.06,136.06,0.040333,0.85,10.7
0.0,0.0,2270,1562,0.040333,0.8504,10.7,87.74,87.74,0.040333,0.85,10.7
15.0,53.47,1096,756,0.040333,0.8504,10.7,35.64,30.3,0.035012,0.74,9.22
0.0,0.0,182,125,0.040347,0.8507,10.7,5.17,5.17,0.040347,0.85,10.7
0.0,0.0,540,373,0.040347,0.8507,10.7,16.24,16.24,0.040347,0.85,10.7
15.0,262.52,1080,744,0.040347,0.8507,10.7,35.0,29.75,0.035013,0.74,9.22
15.0,75.05,1463,1006,0.040333,0.8504,10.7,50.03,42.53,0.035231,0.74,9.28
0.0,0.0,540,373,0.040347,0.8507,10.7,16.24,16.24,0.040347,0.85,10.7
15.0,1590.61,2363,1625,0.040333,0.8504,10.7,92.57,78.68,0.035726,0.75,9.42
15.0,925.74,1478,1017,0.040333,0.8504,10.7,50.7,43.09,0.03524,0.74,9.29
15.0,974.31,1478,1017,0.040333,0.8504,10.7,50.7,43.09,0.03524,0.74,9.29
0.0,0.0,1095,755,0.040347,0.8507,10.7,35.6,35.6,0.040347,0.85,10.7
15.0,53.41,1096,756,0.040296,0.8496,10.69,35.61,30.26,0.034979,0.74,9.21
15.0,982.05,1624,1117,0.040267,0.849,10.68,56.78,48.26,0.035264,0.74,9.29
15.0,749.15,1463,1006,0.040275,0.8492,10.68,49.94,42.45,0.035178,0.74,9.27
15.0,165.43,721,495,0.040275,0.8492,10.68,22.06,18.75,0.034721,0.73,9.14
0.0,0.0,3822,2631,0.040259,0.8488,10.68,188.35,188.35,0.040259,0.85,10.68
15.0,435.82,917,634,0.040239,0.8484,10.67,29.05,24.7,0.034819,0.73,9.17
15.0,986.23,1826,1256,0.040239,0.8484,10.67,65.75,55.89,0.035353,0.75,9.32
0.0,0.0,3115,2142,0.040192,0.8474,10.66,136.49,136.49,0.040192,0.85,10.66
15.0,871.2,915,634,0.040221,0.8481,10.66,29.04,24.68,0.034803,0.73,9.16
0.0,0.0,931,644,0.040221,0.8481,10.66,29.56,29.56,0.040221,0.85,10.66
15.0,1411.83,2392,1646,0.040221,0.8481,10.66,93.85,79.77,0.035639,0.75,9.39
15.0,575.27,931,644,0.040221,0.8481,10.66,29.56,25.13,0.034812,0.73,9.17
15.0,231.02,3274,2254,0.040221,0.8481,10.66,147.54,125.41,0.036065,0.76,9.51
0.0,0.0,721,495,0.040203,0.8477,10.66,22.01,22.01,0.040203,0.85,10.66
0.0,0.0,2143,1471,0.040155,0.8466,10.65,80.5,80.5,0.040155,0.85,10.65
15.0,43.11,910,629,0.040168,0.8469,10.65,28.74,24.43,0.034751,0.73,9.15
15.0,53.21,1096,756,0.040168,0.8469,10.65,35.47,30.15,0.034865,0.73,9.18
15.0,98.5,1825,1257,0.040168,0.8469,10.65,65.67,55.82,0.035289,0.74,9.3
15.0,98.5,1825,1257,0.040168,0.8469,10.65,65.67,55.82,0.035289,0.74,9.3
15.0,43.11,910,629,0.040168,0.8469,10.65,28.74,24.43,0.034751,0.73,9.15
15.0,870.28,917,634,0.040184,0.8473,10.65,29.01,24.66,0.03477,0.73,9.16
0.0,0.0,2026,1395,0.040184,0.8473,10.65,75.15,75.15,0.040184,0.85,10.65
0.0,0.0,1142,787,0.040184,0.8473,10.65,37.19,37.19,0.040184,0.85,10.65
15.0,0.05,1080,744,0.040147,0.8465,10.64,34.8,29.58,0.034836,0.73,9.17
0.0,0.0,4218,2904,0.040147,0.8465,10.64,220.79,220.79,0.040147,0.85,10.64
0.0,0.0,3061,2107,0.040147,0.8465,10.64,132.97,132.97,0.040147,0.85,10.64
15.0,164.85,721,495,0.040147,0.8465,10.64,21.98,18.68,0.034609,0.73,9.11
15.0,213.08,900,623,0.040147,0.8465,10.64,28.41,24.15,0.034727,0.73,9.14
15.0,261.01,1080,744,0.040147,0.8465,10.64,34.8,29.58,0.034836,0.73,9.17
15.0,329.7,721,495,0.040147,0.8465,10.64,21.98,18.68,0.034609,0.73,9.11
15.0,63.43,1275,879,0.040132,0.8462,10.64,42.29,35.95,0.034941,0.74,9.2
15.0,98.39,1826,1257,0.040132,0.8462,10.64,65.59,55.75,0.035257,0.74,9.29
15.0,124.49,2191,1506,0.040132,0.8462,10.64,82.99,70.54,0.035452,0.75,9.34
0.0,0.0,2331,1603,0.040147,0.8465,10.64,90.3,90.3,0.040147,0.85,10.64
0.0,0.0,3639,2505,0.040147,0.8465,10.64,173.32,173.32,0.040147,0.85,10.64
0.0,0.0,931,644,0.040147,0.8465,10.64,29.5,29.5,0.040147,0.85,10.64
0.0,0.0,7871,5416,0.040147,0.8465,10.64,779.25,779.25,0.040147,0.85,10.64
0.0,0.0,3639,2505,0.040147,0.8465,10.64,173.32,173.32,0.040147,0.85,10.64
0.0,0.0,7871,5416,0.040147,0.8465,10.64,779.25,779.25,0.040147,0.85,10.64
0.0,0.0,931,644,0.040147,0.8465,10.64,29.5,29.5,0.040147,0.85,10.64
17.5,28.92,550,381,0.040147,0.8465,10.64,16.52,13.63,0.033548,0.71,8.82
15.0,98.43,1827,1257,0.040147,0.8465,10.64,65.62,55.78,0.03527,0.74,9.29
15.0,53.16,1096,756,0.040132,0.8462,10.64,35.44,30.12,0.034834,0.73,9.17
15.0,167.79,731,503,0.040147,0.8465,10.64,22.37,19.02,0.034616,0.73,9.11
15.0,265.89,1096,756,0.040147,0.8465,10.64,35.45,30.13,0.034847,0.73,9.18
0.0,0.0,3031,2085,0.040147,0.8465,10.64,130.92,130.92,0.040147,0.85,10.64
15.0,2446.2,3335,2296,0.040147,0.8465,10.64,151.33,128.63,0.036022,0.76,9.5
15.0,257.72,3397,2339,0.040147,0.8465,10.64,155.7,132.35,0.03605,0.76,9.51
0.0,0.0,4972,3421,0.040147,0.8465,10.64,294.77,294.77,0.040147,0.85,10.64
15.0,260.9,1080,744,0.040132,0.8462,10.64,34.79,29.57,0.034823,0.73,9.17
15.0,74.42,1461,1005,0.040096,0.8454,10.63,49.61,42.17,0.035017,0.74,9.22
15.0,65.02,1301,898,0.040109,0.8457,10.63,43.35,36.85,0.034938,0.74,9.2
15.0,481.96,1800,1238,0.040096,0.8454,10.63,64.26,54.62,0.035209,0.74,9.28
0.0,0.0,2088,1435,0.040109,0.8457,10.63,77.79,77.79,0.040109,0.85,10.63
0.0,0.0,559,384,0.040043,0.8443,10.62,16.62,16.62,0.040043,0.84,10.62
15.0,334.63,733,503,0.040043,0.8443,10.62,22.31,18.96,0.034526,0.73,9.09
15.0,74.57,1468,1008,0.040043,0.8443,10.62,49.71,42.26,0.034972,0.74,9.21
0.0,0.0,366,251,0.04006,0.8446,10.62,10.58,10.58,0.04006,0.84,10.62
0.0,0.0,361,248,0.04006,0.8446,10.62,10.44,10.44,0.04006,0.84,10.62
0.0,0.0,365,248,0.040024,0.8439,10.61,10.43,10.43,0.040024,0.84,10.61
15.0,52.99,1096,756,0.040024,0.8439,10.61,35.33,30.03,0.034738,0.73,9.15
15.0,74.35,1461,1006,0.040024,0.8439,10.61,49.57,42.13,0.034954,0.74,9.21
15.0,52.99,1096,756,0.040024,0.8439,10.61,35.33,30.03,0.034738,0.73,9.15
0.0,0.0,181,125,0.039988,0.8431,10.6,5.12,5.12,0.039988,0.84,10.6
15.0,33.34,730,502,0.039988,0.8431,10.6,22.23,18.89,0.034477,0.73,9.08
15.0,33.34,730,502,0.039988,0.8431,10.6,22.23,18.89,0.034477,0.73,9.08
0.0,0.0,90,64,0.039988,0.8431,10.6,2.59,2.59,0.039988,0.84,10.6
0.0,0.0,365,250,0.039988,0.8431,10.6,10.51,10.51,0.039988,0.84,10.6
0.0,0.0,90,64,0.039988,0.8431,10.6,2.59,2.59,0.039988,0.84,10.6
15.0,33.34,730,502,0.039988,0.8431,10.6,22.23,18.89,0.034477,0.73,9.08
0.0,0.0,181,125,0.039988,0.8431,10.6,5.12,5.12,0.039988,0.84,10.6
0.0,0.0,365,250,0.039988,0.8431,10.6,10.51,10.51,0.039988,0.84,10.6
15.0,33.34,730,502,0.039988,0.8431,10.6,22.23,18.89,0.034477,0.73,9.08
15.0,1497.57,2089,1436,0.039997,0.8433,10.6,77.58,65.94,0.035275,0.74,9.29
0.0,0.0,2362,1625,0.03996,0.8425,10.59,91.4,91.4,0.03996,0.84,10.59
0.0,0.0,2270,1562,0.03996,0.8425,10.59,86.65,86.65,0.03996,0.84,10.59
0.0,0.0,3274,2254,0.03996,0.8425,10.59,146.09,146.09,0.03996,0.84,10.59
15.0,62.18,1260,868,0.03996,0.8425,10.59,41.45,35.23,0.034779,0.73,9.16
15.0,62.18,1260,868,0.03996,0.8425,10.59,41.45,35.23,0.034779,0.73,9.16
0.0,0.0,3274,2254,0.03996,0.8425,10.59,146.09,146.09,0.03996,0.84,10.59
0.0,0.0,2270,1562,0.03996,0.8425,10.59,86.65,86.65,0.03996,0.84,10.59
15.0,74.2,1463,1006,0.03996,0.8425,10.59,49.47,42.05,0.034896,0.74,9.19
0.0,0.0,1873,1290,0.03996,0.8425,10.59,67.43,67.43,0.03996,0.84,10.59
0.0,0.0,4058,2790,0.039931,0.8419,10.58,204.61,204.61,0.039931,0.84,10.58
15.0,53.81,1117,768,0.039922,0.8417,10.58,35.87,30.49,0.034659,0.73,9.13
15.0,528.34,1096,756,0.039922,0.8417,10.58,35.22,29.94,0.034648,0.73,9.12
0.0,0.0,721,495,0.039916,0.8416,10.58,21.84,21.84,0.039916,0.84,10.58
15.0,132.81,2209,1519,0.039922,0.8417,10.58,83.36,70.86,0.035271,0.74,9.29
15.0,33.33,733,503,0.039894,0.8411,10.57,22.22,18.88,0.034396,0.72,9.05
15.0,352.36,772,529,0.039894,0.8411,10.57,23.49,19.97,0.034419,0.73,9.06
15.0,63.31,1281,883,0.039885,0.8409,10.57,42.21,35.88,0.034725,0.73,9.14
15.0,33.88,743,511,0.039856,0.8403,10.56,22.58,19.2,0.03437,0.72,9.05
15.0,52.73,1099,756,0.039856,0.8403,10.56,35.16,29.88,0.03459,0.73,9.11
15.0,42.71,910,629,0.039845,0.8401,10.56,28.48,24.2,0.034467,0.73,9.07
15.0,75.29,1483,1021,0.039847,0.8401,10.56,50.19,42.67,0.034808,0.73,9.17
15.0,616.09,1052,726,0.039847,0.8401,10.56,33.54,28.51,0.034556,0.73,9.1
15.0,57.05,931,644,0.039847,0.8401,10.56,29.25,24.86,0.034483,0.73,9.08
15.0,2041.1,1532,1052,0.039819,0.8395,10.55,52.02,44.21,0.034809,0.73,9.17
15.0,123.2,2193,1506,0.039819,0.8395,10.55,82.13,69.81,0.035167,0.74,9.26
15.0,97.38,1825,1257,0.039809,0.8393,10.55,64.92,55.18,0.034965,0.74,9.21
15.0,97.38,1825,1257,0.039809,0.8393,10.55,64.92,55.18,0.034965,0.74,9.21
0.0,0.0,366,251,0.039809,0.8393,10.55,10.51,10.51,0.039809,0.84,10.55
0.0,0.0,366,251,0.039809,0.8393,10.55,10.51,10.51,0.039809,0.84,10.55
15.0,4147.4,4766,3276,0.03981,0.8393,10.55,268.37,228.11,0.036276,0.76,9.57
15.0,216.56,3061,2107,0.03981,0.8393,10.55,131.32,111.62,0.035584,0.75,9.38
0.0,0.0,2021,1389,0.039782,0.8388,10.54,73.75,73.75,0.039782,0.84,10.54
15.0,5580.14,3754,2583,0.039782,0.8388,10.54,179.37,152.46,0.03586,0.76,9.46
0.0,0.0,3653,2513,0.039773,0.8386,10.54,171.64,171.64,0.039773,0.84,10.54
0.0,0.0,4705,3235,0.039773,0.8386,10.54,261.97,261.97,0.039773,0.84,10.54
0.0,0.0,3274,2254,0.039773,0.8386,10.54,145.05,145.05,0.039773,0.84,10.54
0.0,0.0,2239,1540,0.039773,0.8386,10.54,84.48,84.48,0.039773,0.84,10.54
0.0,0.0,3061,2107,0.039773,0.8386,10.54,131.14,131.14,0.039773,0.84,10.54
0.0,0.0,3884,2675,0.039773,0.8386,10.54,189.71,189.71,0.039773,0.84,10.54
0.0,0.0,3700,2548,0.039773,0.8386,10.54,175.44,175.44,0.039773,0.84,10.54
0.0,0.0,8510,5855,0.039773,0.8386,10.54,925.97,925.97,0.039773,0.84,10.54
0.0,0.0,3519,2424,0.039773,0.8386,10.54,162.19,162.19,0.039773,0.84,10.54
0.0,0.0,2058,1415,0.039773,0.8386,10.54,75.54,75.54,0.039773,0.84,10.54
0.0,0.0,3519,2424,0.039773,0.8386,10.54,162.19,162.19,0.039773,0.84,10.54
0.0,0.0,2058,1415,0.039773,0.8386,10.54,75.54,75.54,0.039773,0.84,10.54
0.0,0.0,8510,5855,0.039773,0.8386,10.54,925.97,925.97,0.039773,0.84,10.54
0.0,0.0,3700,2548,0.039773,0.8386,10.54,175.44,175.44,0.039773,0.84,10.54
0.0,0.0,3519,2424,0.039773,0.8386,10.54,162.19,162.19,0.039773,0.84,10.54
0.0,0.0,3519,2424,0.039773,0.8386,10.54,162.19,162.19,0.039773,0.84,10.54
0.0,0.0,3884,2675,0.039773,0.8386,10.54,189.71,189.71,0.039773,0.84,10.54
15.0,526.05,1096,756,0.039773,0.8386,10.54,35.07,29.81,0.034516,0.73,9.09
15.0,332.13,731,503,0.039773,0.8386,10.54,22.14,18.82,0.03429,0.72,9.02
0.0,0.0,1936,1334,0.039773,0.8386,10.54,69.97,69.97,0.039773,0.84,10.54
15.0,217.73,3061,2107,0.039773,0.8386,10.54,131.14,111.47,0.03555,0.75,9.37
15.0,52.47,1097,755,0.039737,0.8378,10.53,34.98,29.73,0.034483,0.73,9.08
15.0,971.53,1827,1257,0.039735,0.8378,10.53,64.77,55.05,0.034899,0.74,9.19
15.0,62.94,1278,882,0.039735,0.8378,10.53,41.96,35.67,0.034591,0.73,9.11
15.0,1658.95,731,503,0.039735,0.8378,10.53,22.12,18.8,0.034257,0.72,9.01
0.0,0.0,4004,2755,0.039735,0.8378,10.53,198.76,198.76,0.039735,0.84,10.53
15.0,2992.27,3792,2612,0.039735,0.8378,10.53,182.26,154.93,0.035833,0.76,9.45
15.0,5.17,1080,746,0.039708,0.8372,10.52,34.47,29.3,0.034451,0.73,9.07
0.0,0.0,721,495,0.039701,0.837,10.52,21.71,21.71,0.039701,0.84,10.52
15.0,96.75,1825,1255,0.03967,0.8364,10.51,64.5,54.83,0.034838,0.73,9.17
15.0,625.44,1082,746,0.03966,0.8362,10.51,34.42,29.26,0.034408,0.73,9.06
15.0,598.21,1231,847,0.039633,0.8356,10.5,39.88,33.9,0.03447,0.73,9.07
15.0,324.96,721,495,0.039623,0.8354,10.5,21.66,18.41,0.034152,0.72,8.99
0.0,0.0,730,502,0.039629,0.8355,10.5,22.01,22.01,0.039629,0.84,10.5
15.0,73.37,1460,1005,0.039629,0.8355,10.5,48.91,41.58,0.0346,0.73,9.11
0.0,0.0,365,250,0.039629,0.8355,10.5,10.41,10.41,0.039629,0.84,10.5
0.0,0.0,1095,755,0.039629,0.8355,10.5,34.87,34.87,0.039629,0.84,10.5
0.0,0.0,730,502,0.039629,0.8355,10.5,22.01,22.01,0.039629,0.84,10.5
0.0,0.0,181,125,0.039629,0.8355,10.5,5.08,5.08,0.039629,0.84,10.5
0.0,0.0,540,373,0.039629,0.8355,10.5,15.93,15.93,0.039629,0.84,10.5
0.0,0.0,181,125,0.039629,0.8355,10.5,5.08,5.08,0.039629,0.84,10.5
0.0,0.0,365,250,0.039629,0.8355,10.5,10.41,10.41,0.039629,0.84,10.5
0.0,0.0,730,502,0.039629,0.8355,10.5,22.01,22.01,0.039629,0.84,10.5
0.0,0.0,540,373,0.039629,0.8355,10.5,15.93,15.93,0.039629,0.84,10.5
15.0,73.37,1460,1005,0.039629,0.8355,10.5,48.91,41.58,0.0346,0.73,9.11
0.0,0.0,1095,755,0.039629,0.8355,10.5,34.87,34.87,0.039629,0.84,10.5
15.0,628.29,1281,883,0.039629,0.8355,10.5,41.89,35.6,0.034498,0.73,9.08
15.0,73.44,1463,1006,0.039623,0.8354,10.5,48.96,41.62,0.034595,0.73,9.11
15.0,165.38,731,503,0.039623,0.8354,10.5,22.05,18.74,0.034159,0.72,8.99
15.0,8272.7,1386,954,0.039623,0.8354,10.5,45.93,39.04,0.034552,0.73,9.1
15.0,1705.52,2574,1770,0.039623,0.8354,10.5,101.61,86.37,0.03518,0.74,9.27
15.0,144.47,2270,1562,0.039623,0.8354,10.5,85.67,72.82,0.035029,0.74,9.23
15.0,360.67,1440,991,0.039629,0.8355,10.5,48.09,40.88,0.034588,0.73,9.11
15.0,4493.21,3115,2142,0.039595,0.8348,10.49,133.49,113.46,0.035408,0.75,9.33
0.0,0.0,2209,1519,0.039585,0.8346,10.49,82.43,82.43,0.039585,0.83,10.49
0.0,0.0,3397,2339,0.039585,0.8346,10.49,152.37,152.37,0.039585,0.83,10.49
0.0,0.0,3061,2107,0.039585,0.8346,10.49,130.23,130.23,0.039585,0.83,10.49
15.0,52.24,1095,755,0.039585,0.8346,10.49,34.83,29.6,0.03435,0.72,9.04
15.0,122.24,2190,1506,0.039585,0.8346,10.49,81.49,69.27,0.034954,0.74,9.21
15.0,73.27,1460,1005,0.039585,0.8346,10.49,48.85,41.52,0.034561,0.73,9.1
15.0,96.69,1825,1257,0.039585,0.8346,10.49,64.46,54.79,0.034763,0.73,9.15
15.0,0.05,1095,755,0.039585,0.8346,10.49,34.83,29.6,0.03435,0.72,9.04
15.0,96.69,1825,1257,0.039585,0.8346,10.49,64.46,54.79,0.034763,0.73,9.15
15.0,73.27,1460,1005,0.039585,0.8346,10.49,48.85,41.52,0.034561,0.73,9.1
15.0,0.05,1095,755,0.039585,0.8346,10.49,34.83,29.6,0.03435,0.72,9.04
15.0,122.24,2190,1506,0.039585,0.8346,10.49,81.49,69.27,0.034954,0.74,9.21
15.0,52.24,1095,755,0.039585,0.8346,10.49,34.83,29.6,0.03435,0.72,9.04
0.0,0.0,3061,2107,0.039585,0.8346,10.49,130.23,130.23,0.039585,0.83,10.49
0.0,0.0,3397,2339,0.039585,0.8346,10.49,152.37,152.37,0.039585,0.83,10.49
