code,resultAbsoluteValue,dateCom,paymentDividend,earningType,dy
GGBR4,"0,54000000",16/08/2021,26/08/2021,Dividendo,"1,76"
GOAU4,"0,28000000",16/08/2021,27/08/2021,Dividendo,"1,97"
JBSS3,"1,00134118",16/08/2021,24/08/2021,Dividendo,"3,26"
PETR3,"1,60991100",16/08/2021,25/08/2021,Dividendo,"5,43"
PETR4,"1,60991100",16/08/2021,25/08/2021,Dividendo,"5,54"
ENGI11,"0,65000000",17/08/2021,29/09/2021,Dividendo,"1,50"
UGPA3,"0,20000000",19/08/2021,27/08/2021,Dividendo,"1,32"
BBAS3,"0,34558887",23/08/2021,31/08/2021,JCP,"1,16"
BBAS3,"0,00269998",23/08/2021,31/08/2021,Rend. Tributado,"0,01"
CPFE3,"0,63397098",31/08/2021,16/12/2021,Dividendo,"2,30"
CPFE3,"0,43393194",31/08/2021,22/10/2021,Dividendo,"1,58"
CPFE3,"0,43393194",31/08/2021,16/11/2021,Dividendo,"1,58"
ITSA4,"0,02000000",31/08/2021,01/10/2021,Dividendo,"0,18"
ITUB4,"0,01500000",31/08/2021,01/10/2021,Dividendo,"0,05"
USIM5,"0,71128706",31/08/2021,05/10/2021,Dividendo,"3,87"
USIM5,"0,38451208",31/08/2021,05/10/2021,JCP,"2,09"
BBDC3,"0,01724983",01/09/2021,01/10/2021,JCP,"0,09"
BBDC4,"0,01897481",01/09/2021,01/10/2021,JCP,"0,08"
RDOR3,"0,08568400",09/09/2021,17/09/2021,JCP,"0,12"
RDOR3,"0,99419000",09/09/2021,17/09/2021,Dividendo,"1,44"
MRFG3,"1,40060000",10/09/2021,28/09/2021,Dividendo,"6,18"
BBAS3,"0,18473965",13/09/2021,30/09/2021,JCP,"0,63"
VBBR3,"0,33367209",13/09/2021,29/09/2021,JCP,"1,30"
LREN3,"0,12780000",21/09/2021,04/05/2022,JCP,"0,36"
VALE3,"8,19723944",22/09/2021,30/09/2021,Dividendo,"9,21"
WEGE3,"0,02070588",24/09/2021,16/03/2022,JCP,"0,05"
GGBR4,"0,38000000",27/09/2021,16/11/2021,JCP,"1,44"
GOAU4,"0,12000000",27/09/2021,17/11/2021,JCP,"0,98"
GOAU4,"0,08000000",27/09/2021,17/11/2021,Dividendo,"0,66"
HAPV3,"0,01176510",27/09/2021,22/10/2021,JCP,"0,08"
HYPE3,"0,30808000",27/09/2021,07/01/2022,JCP,"0,97"
B3SA3,"0,15039672",28/09/2021,07/10/2021,Dividendo,"1,11"
B3SA3,"0,04421323",28/09/2021,07/10/2021,JCP,"0,33"
RENT3,"0,10920363",29/09/2021,22/11/2021,JCP,"0,20"
TIMS3,"0,05680978",29/09/2021,27/10/2021,JCP,"0,48"
CPLE6,"0,09074606",30/09/2021,30/11/2021,JCP,"1,22"
CPLE6,"0,45328533",30/09/2021,30/11/2021,Dividendo,"6,08"
ITUB4,"0,01500000",30/09/2021,01/11/2021,Dividendo,"0,05"
VIVT3,"0,35728835",30/09/2021,19/07/2022,JCP,"0,84"
BBDC3,"0,01724983",01/10/2021,01/11/2021,JCP,"0,10"
BBDC4,"0,01897481",01/10/2021,01/11/2021,JCP,"0,09"
ASAI3,"0,04703343",05/10/2021,14/10/2021,JCP,"0,25"
RAIZ4,"0,01623907",05/10/2021,25/03/2022,JCP,"0,23"
ITUB4,"0,01765000",29/10/2021,01/12/2021,JCP,"0,07"
KLBN11,"0,09285877",29/10/2021,11/11/2021,JCP,"0,39"
KLBN11,"0,27311404",29/10/2021,11/11/2021,Dividendo,"1,16"
BBDC3,"0,01724983",01/11/2021,01/12/2021,JCP,"0,10"
BBDC4,"0,01897481",01/11/2021,01/12/2021,JCP,"0,09"
ALPA4,"0,24832540",03/11/2021,19/11/2021,Dividendo,"0,63"
ALPA4,"0,02359747",03/11/2021,19/11/2021,JCP,"0,06"
SANB11,"0,80425974",04/11/2021,03/12/2021,Dividendo,"2,21"
GGBR4,"1,42000000",05/11/2021,16/11/2021,Dividendo,"5,64"
GGBR4,"0,20000000",05/11/2021,16/11/2021,JCP,"0,79"
GOAU4,"1,44000000",05/11/2021,17/11/2021,Dividendo,"12,37"
GOAU4,"0,11000000",05/11/2021,17/11/2021,JCP,"0,95"
CIEL3,"0,02768583",08/11/2021,26/11/2021,JCP,"1,18"
BEEF3,"0,34884350",10/11/2021,25/11/2021,Dividendo,"3,34"
SMTO3,"1,07560925",11/11/2021,30/11/2021,Dividendo,"2,63"
SMTO3,"0,38975092",11/11/2021,30/11/2021,JCP,"0,95"
CRFB3,"0,04178169",12/11/2021,25/11/2021,Dividendo,"0,25"
CRFB3,"0,17629226",12/11/2021,25/11/2021,JCP,"1,05"
CRFB3,"0,12136463",12/11/2021,15/12/2021,Dividendo,"0,72"
CRFB3,"0,09670890",12/11/2021,15/12/2021,JCP,"0,57"
RADL3,"0,03217660",12/11/2021,31/05/2022,JCP,"0,14"
RADL3,"0,07285268",12/11/2021,01/12/2021,Dividendo,"0,32"
JBSS3,"1,00000000",16/11/2021,24/11/2021,Dividendo,"2,66"
ITUB4,"0,26455100",19/11/2021,11/03/2022,JCP,"1,18"
BBAS3,"0,39370315",22/11/2021,30/11/2021,JCP,"1,35"
ITSA4,"0,15472000",23/11/2021,11/03/2022,JCP,"1,57"
CCRO3,"0,07613869",30/11/2021,15/12/2021,Dividendo,"0,66"
ITSA4,"0,02352950",30/11/2021,03/01/2022,JCP,"0,24"
ITUB4,"0,01765000",30/11/2021,03/01/2022,JCP,"0,08"
BBDC3,"0,01724983",01/12/2021,03/01/2022,JCP,"0,10"
BBDC4,"0,01897481",01/12/2021,03/01/2022,JCP,"0,09"
PETR3,"2,19512600",01/12/2021,15/12/2021,Dividendo,"7,09"
PETR3,"1,05536100",01/12/2021,15/12/2021,JCP,"3,41"
PETR4,"2,19512600",01/12/2021,15/12/2021,Dividendo,"7,20"
PETR4,"1,05536100",01/12/2021,15/12/2021,JCP,"3,46"
ARZZ3,"0,33923514",03/12/2021,14/01/2022,JCP,"0,45"
ARZZ3,"0,26323263",03/12/2021,14/01/2022,Dividendo,"0,35"
MRVE3,"0,16235104",06/12/2021,16/12/2021,Dividendo,"1,35"
TAEE11,"0,58640347",06/12/2021,29/12/2021,JCP,"1,53"
TAEE11,"0,93174358",06/12/2021,29/12/2021,Dividendo,"2,43"
BRKM5,"7,53904879",08/12/2021,20/12/2021,Dividendo,"11,29"
RADL3,"0,03521213",08/12/2021,31/05/2022,Dividendo,"0,15"
RADL3,"0,02460249",08/12/2021,15/12/2021,Dividendo,"0,11"
CPFE3,"0,69776255",09/12/2021,21/12/2021,Dividendo,"2,57"
BBAS3,"0,17499128",13/12/2021,30/12/2021,JCP,"0,54"
ITSA4,"0,02352950",13/12/2021,01/04/2022,JCP,"0,24"
CSAN3,"0,37461935",14/12/2021,28/12/2021,Dividendo,"1,64"
DXCO3,"0,24654277",14/12/2021,23/12/2021,Dividendo,"1,25"
DXCO3,"1,03414415",14/12/2021,23/12/2021,JCP,"5,22"
VBBR3,"0,12665821",14/12/2021,23/12/2021,JCP,"0,55"
VBBR3,"0,00482424",14/12/2021,23/12/2021,Dividendo,"0,02"
USIM5,"0,19295375",15/12/2021,30/12/2021,JCP,"1,26"
BRAP4,"6,04385092",16/12/2021,29/12/2021,Dividendo,"10,89"
ABEV3,"0,13340000",17/12/2021,30/12/2021,Dividendo,"13,34"
ABEV3,"0,47020000",17/12/2021,30/12/2021,JCP,"47,02"
RDOR3,"0,09438900",17/12/2021,29/12/2021,JCP,"0,21"
RENT3,"0,12916356",17/12/2021,11/02/2022,JCP,"0,22"
WEGE3,"0,03200000",17/12/2021,16/03/2022,JCP,"0,09"
B3SA3,"0,14945153",20/12/2021,30/12/2021,Dividendo,"1,25"
BBDC3,"0,19659537",20/12/2021,30/12/2021,Dividendo,"1,19"
BBDC3,"0,01965954",20/12/2021,30/12/2021,JCP,"0,12"
BBDC4,"0,21625491",20/12/2021,30/12/2021,Dividendo,"1,11"
BBDC4,"0,02162549",20/12/2021,30/12/2021,JCP,"0,11"
BPAC11,"0,06779001",20/12/2021,06/01/2022,JCP,"0,31"
FLRY3,"0,09479301",20/12/2021,30/12/2021,JCP,"0,53"
TIMS3,"0,23136613",20/12/2021,25/01/2022,JCP,"1,79"
CMIG4,"0,28217513",21/12/2021,29/12/2022,JCP,"2,03"
CMIG4,"0,28217513",21/12/2021,30/06/2022,JCP,"2,03"
LREN3,"0,12890100",21/12/2021,04/05/2022,JCP,"0,52"
MRFG3,"1,25021733",21/12/2021,29/12/2021,Dividendo,"5,23"
PETZ3,"0,02298545",23/12/2021,-,JCP,"0,13"
HAPV3,"0,00537275",27/12/2021,21/01/2022,JCP,"0,05"
VIVT3,"0,89448731",27/12/2021,18/10/2022,Dividendo,"1,79"
VIVT3,"0,48004152",27/12/2021,19/07/2022,JCP,"0,96"
HYPE3,"0,30881000",28/12/2021,07/01/2022,JCP,"1,06"
MULT3,"0,49890007",28/12/2021,25/10/2022,JCP,"2,60"
TOTS3,"0,13000000",28/12/2021,20/05/2022,JCP,"0,45"
CIEL3,"0,08725848",29/12/2021,11/02/2022,JCP,"3,88"
CMIN3,"0,08630892",29/12/2021,20/01/2022,JCP,"1,32"
EGIE3,"0,07353592",29/12/2021,17/03/2022,JCP,"0,19"
ALPA4,"0,16315387",30/12/2021,21/12/2022,JCP,"0,45"
B3SA3,"0,04977720",30/12/2021,07/01/2022,JCP,"0,45"
CPLE6,"0,10723314",30/12/2021,30/06/2022,JCP,"1,66"
ENGI11,"2,20000000",30/12/2021,02/03/2022,Dividendo,"4,99"
ITUB4,"0,01765000",30/12/2021,01/02/2022,JCP,"0,08"
BBDC3,"0,01724983",03/01/2022,01/02/2022,JCP,"0,10"
BBDC4,"0,01897481",03/01/2022,01/02/2022,JCP,"0,10"
CSNA3,"0,19150790",04/01/2022,20/05/2022,JCP,"0,78"
ENBR3,"0,78923184",04/01/2022,27/05/2022,JCP,"3,80"
BPAC11,"0,14731291",05/01/2022,15/02/2022,JCP,"0,77"
RAIZ4,"0,02201110",05/01/2022,25/03/2022,JCP,"0,36"
SANB11,"0,06675238",07/01/2022,03/02/2022,JCP,"0,22"
ITSA4,"0,13334000",14/01/2022,11/03/2022,JCP,"1,38"
SUZB3,"0,74116810",18/01/2022,27/01/2022,Dividendo,"1,25"
ITUB4,"0,01765000",31/01/2022,02/03/2022,JCP,"0,07"
BBDC3,"0,01724983",01/02/2022,02/03/2022,JCP,"0,09"
BBDC4,"0,01897481",01/02/2022,02/03/2022,JCP,"0,08"
BBSE3,"0,91715447",10/02/2022,23/02/2022,Dividendo,"3,76"
BBSE3,"0,01289392",10/02/2022,23/02/2022,Rend. Tributado,"0,05"
SANB11,"0,34850166",10/02/2022,04/03/2022,Dividendo,"1,09"
SANB11,"0,45573294",10/02/2022,04/03/2022,JCP,"1,42"
KLBN11,"0,34321459",14/02/2022,25/02/2022,Dividendo,"1,44"
WEGE3,"0,20520368",18/02/2022,16/03/2022,Dividendo,"0,69"
ITUB4,"0,01366000",21/02/2022,11/03/2022,JCP,"0,05"
EGIE3,"0,78275241",24/02/2022,17/03/2022,Dividendo,"1,93"
ITUB4,"0,01765000",25/02/2022,01/04/2022,JCP,"0,07"
VIVT3,"0,10739501",25/02/2022,18/04/2023,JCP,"0,22"
BBAS3,"0,35582260",02/03/2022,11/03/2022,Dividendo,"1,00"
BBAS3,"0,45420559",02/03/2022,11/03/2022,JCP,"1,27"
BBAS3,"0,00645435",02/03/2022,11/03/2022,Rend. Tributado,"0,02"
BBAS3,"0,00823895",02/03/2022,11/03/2022,Rend. Tributado,"0,02"
BBDC3,"0,01724983",02/03/2022,01/04/2022,JCP,"0,10"
BBDC4,"0,01897481",02/03/2022,01/04/2022,JCP,"0,10"
UGPA3,"0,17040000",03/03/2022,11/03/2022,Dividendo,"1,18"
GGBR4,"0,20000000",07/03/2022,16/03/2022,Dividendo,"0,68"
GOAU4,"0,10000000",07/03/2022,17/03/2022,Dividendo,"0,84"
VALE3,"3,71925659",08/03/2022,16/03/2022,Dividendo,"3,58"
BBAS3,"0,21062877",14/03/2022,31/03/2022,JCP,"0,62"
EZTC3,"0,46033759",22/03/2022,31/03/2022,Dividendo,"2,46"
FLRY3,"0,70981286",22/03/2022,04/04/2022,Dividendo,"4,22"
LREN3,"0,14417500",22/03/2022,11/07/2022,JCP,"0,58"
B3SA3,"0,13119299",24/03/2022,08/04/2022,Dividendo,"0,88"
B3SA3,"0,05029678",24/03/2022,08/04/2022,JCP,"0,34"
ITSA4,"0,11337000",24/03/2022,30/08/2022,JCP,"1,04"
WEGE3,"0,03676471",25/03/2022,17/08/2022,JCP,"0,11"
CMIG4,"0,14473822",28/03/2022,29/12/2022,JCP,"0,97"
HYPE3,"0,30881000",28/03/2022,02/01/2023,JCP,"0,80"
TIMS3,"0,08056499",28/03/2022,27/04/2022,JCP,"0,57"
RENT3,"0,14669464",29/03/2022,20/05/2022,JCP,"0,23"
ITUB4,"0,01765000",31/03/2022,02/05/2022,JCP,"0,06"
RDOR3,"0,09846620",31/03/2022,12/04/2022,JCP,"0,20"
VIVT3,"0,14929120",31/03/2022,18/04/2023,JCP,"0,28"
BBDC3,"0,01724983",01/04/2022,02/05/2022,JCP,"0,09"
BBDC4,"0,01897481",01/04/2022,02/05/2022,JCP,"0,09"
RADL3,"0,04005468",04/04/2022,01/12/2022,JCP,"0,17"
ENBR3,"1,40443499",05/04/2022,27/05/2022,Dividendo,"5,84"
RAIZ4,"0,02776059",05/04/2022,27/04/2022,JCP,"0,39"
MRFG3,"0,58012029",13/04/2022,22/04/2022,Dividendo,"2,82"
PETR3,"0,10917250",13/04/2022,16/05/2022,Rend. Tributado,"0,32"
PETR3,"2,86107620",13/04/2022,16/05/2022,Dividendo,"7,71"
PETR4,"0,10917250",13/04/2022,16/05/2022,Rend. Tributado,"0,35"
PETR4,"2,86107620",13/04/2022,16/05/2022,Dividendo,"8,37"
BRKM5,"1,69634884",19/04/2022,02/05/2022,Dividendo,"4,03"
CCRO3,"0,08743821",19/04/2022,29/04/2022,Dividendo,"0,65"
NTCO3,"0,13174100",20/04/2022,27/12/2022,Dividendo,"0,62"
SANB11,"0,18784988",20/04/2022,16/05/2022,Dividendo,"0,53"
SANB11,"0,26835697",20/04/2022,16/05/2022,JCP,"0,76"
CYRE3,"0,56477884",22/04/2022,14/12/2022,Dividendo,"3,78"
ELET3,"0,71578249",22/04/2022,09/09/2022,Dividendo,"1,78"
ELET3,"0,05772300",22/04/2022,09/09/2022,Rend. Tributado,"0,14"
ELET6,"1,49365168",22/04/2022,09/09/2022,Dividendo,"3,68"
ELET6,"0,12045287",22/04/2022,09/09/2022,Rend. Tributado,"0,30"
CRFB3,"0,01963524",26/04/2022,28/06/2022,Dividendo,"0,09"
PETZ3,"0,00470936",26/04/2022,31/12/2022,Dividendo,"0,03"
PETZ3,"0,00470936",26/04/2022,31/12/2022,Dividendo,"0,03"
VIVT3,"1,21200234",26/04/2022,18/10/2022,Dividendo,"2,24"
BEEF3,"0,34233081",27/04/2022,09/05/2022,Dividendo,"2,58"
PCAR3,"0,35446000",27/04/2022,15/06/2022,JCP,"1,65"
RAIL3,"0,01930664",27/04/2022,31/05/2022,Dividendo,"0,11"
ASAI3,"0,12503841",28/04/2022,27/06/2022,Dividendo,"0,81"
SBSP3,"0,94270000",28/04/2022,27/06/2022,JCP,"2,03"
USIM5,"0,62912849",28/04/2022,27/06/2022,Dividendo,"5,11"
VBBR3,"0,11710710",28/04/2022,30/05/2022,Dividendo,"0,54"
YDUQ3,"0,12647095",28/04/2022,06/12/2022,Dividendo,"0,75"
ARZZ3,"0,45555931",29/04/2022,28/12/2022,Dividendo,"0,51"
BRAP4,"1,57665676",29/04/2022,10/05/2022,Dividendo,"5,16"
CMIG4,"0,29870896",29/04/2022,29/12/2022,Dividendo,"2,76"
CMIG4,"0,29870896",29/04/2022,30/06/2022,Dividendo,"2,76"
CMIN3,"0,45943808",29/04/2022,19/05/2022,Dividendo,"8,84"
CPFE3,"0,32628736",29/04/2022,30/06/2022,Dividendo,"0,90"
CPFE3,"0,34714555",29/04/2022,14/06/2022,Dividendo,"0,96"
CPFE3,"1,62114026",29/04/2022,15/12/2022,Dividendo,"4,48"
CPFE3,"0,94770735",29/04/2022,11/05/2022,Dividendo,"2,62"
CPLE6,"0,51829476",29/04/2022,30/06/2022,Dividendo,"6,97"
CSNA3,"0,34079715",29/04/2022,20/05/2022,Dividendo,"1,67"
CSNA3,"0,34079715",29/04/2022,02/12/2022,Dividendo,"1,67"
EQTL3,"0,64000000",29/04/2022,29/12/2022,Dividendo,"2,50"
IGTI11,"0,11377039",29/04/2022,10/08/2022,Dividendo,"0,54"
IGTI11,"0,11377039",29/04/2022,10/11/2022,Dividendo,"0,54"
IGTI11,"0,11377039",29/04/2022,10/05/2022,Dividendo,"0,54"
ITUB4,"0,01765000",29/04/2022,01/06/2022,JCP,"0,07"
RENT3,"0,27413089",29/04/2022,20/05/2022,Dividendo,"0,50"
SLCE3,"2,42614793",29/04/2022,18/05/2022,Dividendo,"4,59"
SOMA3,"0,09073011",29/04/2022,24/06/2022,Dividendo,"0,75"
VIVT3,"0,08962197",29/04/2022,18/04/2023,JCP,"0,17"
ALSO3,"0,38393164",02/05/2022,20/05/2022,Dividendo,"1,88"
BBDC3,"0,01724983",02/05/2022,01/06/2022,JCP,"0,12"
BBDC4,"0,01897481",02/05/2022,01/06/2022,JCP,"0,11"
SUZB3,"0,59280552",04/05/2022,13/05/2022,Dividendo,"1,16"
CSAN3,"0,42811085",05/05/2022,20/05/2022,Dividendo,"2,16"
KLBN11,"0,31441682",06/05/2022,18/05/2022,Dividendo,"1,40"
TAEE11,"2,32306325",09/05/2022,31/05/2022,Dividendo,"5,16"
CIEL3,"0,02420743",10/05/2022,24/05/2022,JCP,"0,78"
EGIE3,"0,67383135",11/05/2022,12/07/2022,Dividendo,"1,58"
GGBR4,"0,57000000",16/05/2022,25/05/2022,JCP,"2,02"
GOAU4,"0,20000000",16/05/2022,26/05/2022,JCP,"1,70"
GOAU4,"0,09000000",16/05/2022,26/05/2022,Dividendo,"0,77"
JBSS3,"1,00000000",16/05/2022,24/05/2022,Dividendo,"2,73"
EZTC3,"0,11269712",17/05/2022,31/05/2022,Dividendo,"0,64"
BBAS3,"0,15534705",23/05/2022,31/05/2022,Dividendo,"0,41"
BBAS3,"0,51772407",23/05/2022,31/05/2022,JCP,"1,37"
PETR3,"1,85774500",23/05/2022,20/07/2022,Dividendo,"4,88"
PETR3,"1,42756000",23/05/2022,20/06/2022,Dividendo,"3,65"
PETR3,"0,43017700",23/05/2022,20/06/2022,JCP,"1,10"
PETR4,"1,85774500",23/05/2022,20/07/2022,Dividendo,"5,24"
PETR4,"1,42756000",23/05/2022,20/06/2022,Dividendo,"3,94"
PETR4,"0,43017700",23/05/2022,20/06/2022,JCP,"1,19"
UGPA3,"0,41247000",23/05/2022,10/08/2022,JCP,"3,04"
ITSA4,"0,02352950",31/05/2022,01/07/2022,JCP,"0,25"
ITUB4,"0,01765000",31/05/2022,01/07/2022,JCP,"0,07"
BBDC3,"0,01724983",01/06/2022,01/07/2022,JCP,"0,10"
BBDC4,"0,01897481",01/06/2022,01/07/2022,JCP,"0,09"
BBAS3,"0,25028502",13/06/2022,30/06/2022,JCP,"0,73"
CRFB3,"0,12553215",17/06/2022,29/06/2022,JCP,"0,76"
BBDC3,"0,17872307",20/06/2022,30/06/2022,JCP,"1,14"
BBDC4,"0,19659537",20/06/2022,30/06/2022,JCP,"1,04"
MRVE3,"0,19780837",23/06/2022,05/07/2022,Dividendo,"2,42"
SMTO3,"0,33201004",23/06/2022,05/07/2022,JCP,"0,85"
TIMS3,"0,11163720",23/06/2022,20/07/2022,JCP,"0,89"
CMIG4,"0,08020815",24/06/2022,30/06/2023,JCP,"0,75"
CMIG4,"0,08020815",24/06/2022,29/12/2023,JCP,"0,75"
MULT3,"0,24715441",24/06/2022,30/06/2023,JCP,"1,07"
WEGE3,"0,04329412",24/06/2022,17/08/2022,JCP,"0,16"
HYPE3,"0,30776000",27/06/2022,02/01/2023,JCP,"0,80"
B3SA3,"0,06987217",28/06/2022,08/07/2022,Dividendo,"0,60"
B3SA3,"0,06090346",28/06/2022,08/07/2022,JCP,"0,52"
LREN3,"0,16418700",28/06/2022,11/07/2022,JCP,"0,70"
PETZ3,"0,00652259",28/06/2022,-,JCP,"0,06"
ITUB4,"0,01765000",30/06/2022,01/08/2022,JCP,"0,08"
PETZ3,"0,01269064",30/06/2022,-,JCP,"0,13"
RENT3,"0,17493764",30/06/2022,26/08/2022,JCP,"0,34"
VIVT3,"0,28731296",30/06/2022,18/04/2023,JCP,"0,62"
ARZZ3,"0,63489523",01/07/2022,14/07/2022,JCP,"0,93"
BBDC3,"0,01724983",01/07/2022,01/08/2022,JCP,"0,12"
BBDC4,"0,01897481",01/07/2022,01/08/2022,JCP,"0,11"
RADL3,"0,04490980",05/07/2022,01/12/2022,JCP,"0,24"
RDOR3,"0,11113205",06/07/2022,15/07/2022,JCP,"0,37"
WEGE3,"0,13194800",22/07/2022,17/08/2022,Dividendo,"0,52"
ITUB4,"0,01765000",29/07/2022,01/09/2022,JCP,"0,07"
SMTO3,"0,39678318",29/07/2022,16/08/2022,Dividendo,"1,13"
BBDC3,"0,01724983",01/08/2022,01/09/2022,JCP,"0,12"
BBDC4,"0,01897481",01/08/2022,01/09/2022,JCP,"0,11"
KLBN11,"0,36258608",01/08/2022,11/08/2022,Dividendo,"1,80"
BPAC11,"0,31324841",04/08/2022,15/08/2022,JCP,"1,29"
TOTS3,"0,10000000",04/08/2022,23/09/2022,JCP,"0,36"
CIEL3,"0,08321961",10/08/2022,23/09/2022,JCP,"1,58"
PETR3,"2,93886100",11/08/2022,31/08/2022,Dividendo,"7,35"
PETR3,"3,36600100",11/08/2022,20/09/2022,Dividendo,"8,42"
PETR3,"0,42714100",11/08/2022,31/08/2022,JCP,"1,32"
PETR4,"2,93886100",11/08/2022,31/08/2022,Dividendo,"7,83"
PETR4,"3,36600100",11/08/2022,20/09/2022,Dividendo,"8,97"
PETR4,"0,42714100",11/08/2022,31/08/2022,JCP,"1,44"
VALE3,"2,03268034",11/08/2022,01/09/2022,Dividendo,"2,88"
VALE3,"1,53937623",11/08/2022,01/09/2022,JCP,"2,18"
SANB11,"0,45726953",12/08/2022,06/09/2022,JCP,"1,50"
GGBR4,"0,71000000",15/08/2022,25/08/2022,Dividendo,"2,78"
GOAU4,"0,36000000",15/08/2022,26/08/2022,Dividendo,"3,36"
TAEE11,"0,57455667",15/08/2022,26/08/2022,JCP,"1,33"
TAEE11,"0,89637211",15/08/2022,26/08/2022,Dividendo,"2,07"
EGIE3,"0,70825422",16/08/2022,12/12/2022,Dividendo,"1,65"
EZTC3,"0,09050459",16/08/2022,31/08/2022,Dividendo,"0,46"
BBSE3,"1,03604453",17/08/2022,29/08/2022,Dividendo,"3,41"
BEEF3,"0,21922045",17/08/2022,29/08/2022,Dividendo,"1,53"
ITSA4,"0,01030000",18/08/2022,30/08/2022,JCP,"0,11"
ITSA4,"0,04940000",18/08/2022,29/12/2023,JCP,"0,52"
ITUB4,"0,30650000",18/08/2022,30/08/2022,JCP,"1,12"
MRFG3,"0,75757600",19/08/2022,15/09/2022,Dividendo,"4,89"
BBAS3,"0,00443322",22/08/2022,31/08/2022,Rend. Tributado,"0,01"
BBAS3,"0,01263777",22/08/2022,31/08/2022,Rend. Tributado,"0,03"
BBAS3,"0,20018900",22/08/2022,31/08/2022,Dividendo,"0,49"
BBAS3,"0,57067847",22/08/2022,31/08/2022,JCP,"1,39"
ENGI11,"1,16000000",23/08/2022,01/09/2022,Dividendo,"2,49"
ITSA4,"0,02352950",31/08/2022,03/10/2022,JCP,"0,25"
ITUB4,"0,01765000",31/08/2022,03/10/2022,JCP,"0,07"
VIVT3,"0,17975007",31/08/2022,18/04/2023,JCP,"0,42"
BBDC3,"0,01724983",01/09/2022,03/10/2022,JCP,"0,11"
BBDC4,"0,01897481",01/09/2022,03/10/2022,JCP,"0,10"
BBAS3,"0,27373551",12/09/2022,30/09/2022,JCP,"0,66"
CRFB3,"0,12835084",16/09/2022,29/09/2022,JCP,"0,63"
MRVE3,"0,19780837",21/09/2022,04/10/2022,Dividendo,"1,57"
RDOR3,"0,11550352",21/09/2022,30/09/2022,JCP,"0,34"
TIMS3,"0,10121125",21/09/2022,31/01/2023,JCP,"0,86"
TIMS3,"0,09708018",21/09/2022,31/10/2022,JCP,"0,82"
VBBR3,"0,34890912",21/09/2022,29/12/2022,JCP,"1,83"
B3SA3,"0,05475947",22/09/2022,07/10/2022,JCP,"0,41"
B3SA3,"0,02811557",22/09/2022,07/10/2022,Dividendo,"0,21"
CMIG4,"0,10714014",23/09/2022,30/06/2023,JCP,"0,91"
CMIG4,"0,10714014",23/09/2022,30/12/2023,JCP,"0,91"
WEGE3,"0,04411765",23/09/2022,15/03/2023,JCP,"0,14"
LREN3,"0,17465600",27/09/2022,06/10/2022,JCP,"0,61"
MULT3,"0,17070192",27/09/2022,29/09/2023,JCP,"0,70"
HYPE3,"0,30767000",28/09/2022,02/01/2023,JCP,"0,68"
RENT3,"0,35488951",28/09/2022,09/11/2022,JCP,"0,58"
ITUB4,"0,01765000",30/09/2022,01/11/2022,JCP,"0,06"
RAIZ4,"0,03159458",30/09/2022,13/10/2022,Dividendo,"0,77"
BBDC3,"0,01724983",03/10/2022,01/11/2022,JCP,"0,10"
BBDC4,"0,01897481",03/10/2022,01/11/2022,JCP,"0,09"
RADL3,"0,04976491",05/10/2022,31/05/2023,JCP,"0,21"
RADL3,"0,06524058",05/10/2022,01/12/2022,Dividendo,"0,27"
SANB11,"0,22055210",21/10/2022,22/11/2022,Dividendo,"0,73"
SANB11,"0,23669006",21/10/2022,22/11/2022,JCP,"0,79"
ITUB4,"0,01765000",31/10/2022,01/12/2022,JCP,"0,06"
KLBN11,"0,20083345",31/10/2022,14/11/2022,JCP,"0,92"
KLBN11,"0,25535837",31/10/2022,14/11/2022,Dividendo,"1,17"
BBDC3,"0,01724983",01/11/2022,01/12/2022,JCP,"0,10"
BBDC4,"0,01897481",01/11/2022,01/12/2022,JCP,"0,09"
CCRO3,"0,29286267",01/11/2022,30/11/2022,Dividendo,"2,28"
BRAP4,"0,81460599",09/11/2022,21/11/2022,Dividendo,"3,08"
BRAP4,"0,70949554",09/11/2022,21/11/2022,JCP,"2,68"
CIEL3,"0,05524545",10/11/2022,24/11/2022,JCP,"1,05"
CMIN3,"0,12428670",10/11/2022,22/11/2022,JCP,"3,11"
CMIN3,"0,32140221",10/11/2022,22/11/2022,Dividendo,"8,06"
TAEE11,"0,13108716",14/11/2022,05/12/2022,Dividendo,"0,32"
TAEE11,"0,32917244",14/11/2022,05/12/2022,Dividendo,"0,82"
TAEE11,"0,60034661",14/11/2022,05/12/2022,JCP,"1,49"
JBSS3,"1,00000000",16/11/2022,24/11/2022,Dividendo,"3,78"
EZTC3,"0,11478987",17/11/2022,30/11/2022,Dividendo,"0,77"
ITSA4,"0,05154000",18/11/2022,29/12/2023,JCP,"0,57"
BBAS3,"0,17020609",21/11/2022,30/11/2022,Dividendo,"0,49"
BBAS3,"0,63447765",21/11/2022,30/11/2022,JCP,"1,81"
CPLE6,"0,22721013",21/11/2022,30/11/2022,JCP,"2,61"
CPLE6,"0,14011292",21/11/2022,30/06/2023,JCP,"1,61"
EGIE3,"0,57948073",21/11/2022,12/12/2022,Dividendo,"1,44"
GGBR4,"0,42000000",21/11/2022,14/12/2022,JCP,"1,41"
GGBR4,"1,73000000",21/11/2022,14/12/2022,Dividendo,"5,82"
GOAU4,"0,23000000",21/11/2022,15/12/2022,JCP,"1,80"
